,tweet,date,id,location,id_user,score,Country,Country_real,Compound
87,"RT @UUUPPP11: เช้านี้ตื่นมาเจอการเปิดราคา #Tesla model 3 ในไทย ราคาไม่โหดร้ายมาก ตกล้านปลายๆ ถึงสองล้านต้นๆ

ระหว่างทางขับรถไปสภา เจอ model…",2022-12-07 23:57:56+00:00,1600640787544350720,,438203999,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
88,RT @JoelLi: @elonmusk appoints Tom Zhu as TESLA’s global CEO,2022-12-07 23:57:56+00:00,1600640784461664258,"London, UK",624923233,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",London UK,United Kingdom,0.0
89,"RT @EstherKokkelman: Yes!!! More @Tesla Model S plaids and LR on their way to their new owners. This was close to Antwerp, Belgium…Europe w…",2022-12-07 23:57:53+00:00,1600640772679774208,"San Francisco, CA",1246492683100545024,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.5538}",San Francisco CA,United States,0.5538
90,"RT @Reuters: Tesla launched two electric vehicle models in Thailand, marking its first foray into the regional autos hub that has long been…",2022-12-07 23:57:51+00:00,1600640766518648832,"Mars, Hwaseong",47319345,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.128}",Mars Hwaseong,,0.128
91,"RT @derJamesJackson: Elon Musk overpromising, under-delivering and struggling to keep staff. 

Twitter? No, Tesla. 

Vacancies have DOUBLED…",2022-12-07 23:57:49+00:00,1600640755931938817,"Newton, MA",1550645640060878848,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.6124}",Newton MA,United States,-0.6124
92,@muskQu0tes @elonmusk I just want the truth please. Are you Nikolai Tesla reincarnated? You can admit it I won’t tell.,2022-12-07 23:57:49+00:00,1600640755655213060,"Mount Pocono, PA",1586007857136279553,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.6908}",Mount Pocono PA,United States,0.6908
93,RT @deman_toid: The streets belong to @Tesla #nfts #nftarti̇st #AIart #nftart #aiartist #nftcommunity #sustainability #climateaction https:…,2022-12-07 23:57:49+00:00,1600640754912825345,"Brooklyn, NY",1279480378198278144,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Brooklyn NY,United States,0.0
94,"RT @UUUPPP11: เช้านี้ตื่นมาเจอการเปิดราคา #Tesla model 3 ในไทย ราคาไม่โหดร้ายมาก ตกล้านปลายๆ ถึงสองล้านต้นๆ

ระหว่างทางขับรถไปสภา เจอ model…",2022-12-07 23:57:48+00:00,1600640750542147585,"กรุงเทพมหานคร, ประเทศไทย",1570065508053188613,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",กรงเทพมหานคร ประเทศไทย,ประเทศไทย,0.0
95,"RT @UUUPPP11: เช้านี้ตื่นมาเจอการเปิดราคา #Tesla model 3 ในไทย ราคาไม่โหดร้ายมาก ตกล้านปลายๆ ถึงสองล้านต้นๆ

ระหว่างทางขับรถไปสภา เจอ model…",2022-12-07 23:57:44+00:00,1600640737548578816,jr mn xh ,843830206477430784,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",jr mn xh,,0.0
96,"Tesla Inc (TSLA) price at close, 2022-12-07, is 174.04.
#tesla #tsla https://t.co/IcQYfEIj5f",2022-12-07 23:57:44+00:00,1600640735832903680,,1181669841113010176,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
97,@TeslaSynopsis Glad you are back!,2022-12-07 23:57:44+00:00,1600640735350607872,"Spokane, WA",1418381766243487748,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.5093}",Spokane WA,,0.5093
98,"RT @UUUPPP11: เช้านี้ตื่นมาเจอการเปิดราคา #Tesla model 3 ในไทย ราคาไม่โหดร้ายมาก ตกล้านปลายๆ ถึงสองล้านต้นๆ

ระหว่างทางขับรถไปสภา เจอ model…",2022-12-07 23:57:42+00:00,1600640725611577345,,797302868554326017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
99,"@TESLA_winston Basically, It's a smart home wi-fi connected garage door.",2022-12-07 23:57:41+00:00,1600640724965490688,"Rocinante, The Belt",589498306,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}",Rocinante The Belt,,0.4019
100,"The once lambasted electric vehicle hippie, in a stroke of marketing brilliance has had the entire right wing embra… https://t.co/NFFOEMCXcc",2022-12-07 23:59:57+00:00,1600641295512371201,"Bossier City, LA",118933311,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.5994}",Bossier City LA,United States,0.5994
101,"RT @spin9: เปิดราคา Tesla อย่างเป็นทางการในไทย

Model 3
Standard — 1,759,000
Long Range — 1,999,000
Performance — 2,309,000

Model Y
Standa…",2022-12-07 23:59:56+00:00,1600641290189697024,,398718149,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
102,@MKBHD were you just at a Tesla dealer in King Of Prussia??,2022-12-07 23:59:56+00:00,1600641287379623936,48th Floor,1576524990,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",48th Floor,,0.0
103,"@RT_com's account has been withheld in Belgium, Austria, Bulgaria, Sweden, Croatia, Spain, Slovenia, Cyprus, Slovakia, Czech Republic, Romania, Portugal, Poland, Denmark, Netherlands, Estonia, Malta, Luxembourg, Finland, France, Lithuania, Germany, Greece, Latvia, Hungary, Italy, Ireland, United Kingdom in response to a legal demand. Learn more.",2022-12-07 23:59:55+00:00,1600641284518993920,Heaven,2287197110,"{'neg': 0.033, 'neu': 0.873, 'pos': 0.094, 'compound': 0.4215}",Heaven,United Kingdom,0.4215
104,"RT @LucaBet_123Plus: ✅ กดรีทวิต  กดติดตาม หัวใจ ❤️
คอมเม้น  @LucaBet_123Plus

   อยากได้กดเลยงับ
       👇👇👇
https://t.co/qsjoYOekgu

#เครดิ…",2022-12-07 23:59:50+00:00,1600641265049092097,,1533269401989832706,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
105,"RT @lc28467239: ✅ กดรีทวิต  กดติดตาม หัวใจ ❤️
คอมเม้น  @LucaBet_123Plus

 อยากได้กดเลยงับ
       👇👇👇
https://t.co/ssT9UUUtCy

#เครดิตฟรี #เ…",2022-12-07 23:59:50+00:00,1600641263388090368,,1583418504094437378,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
106,"MARK YOUR CALENDARS! Friday, 12/9 11:00AM CENTRAL, Lee from @teslaeconomist will join me to discuss Tesla,… https://t.co/zk3ZMECz1B",2022-12-07 23:59:50+00:00,1600641262742274054,"Earth, Solar System 1",17862108,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3595}",Earth Solar System 1,,0.3595
107,"@jeffreyhammel5 @elonmusk Picking up a new Model Y on Friday, thanks for the $3,750 discount. Clearly a Win-Win for Tesla and me!",2022-12-07 23:59:49+00:00,1600641259974316032,,1170772448511451136,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.7088}",,,0.7088
108,"@auweia1 @JamesClayton5 Elon's not going to fuck you buddy, but if you're lucky maybe you can get run over by a tesla.",2022-12-07 23:59:46+00:00,1600641246208425984,buffalo ,993966054,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.6833}",buffalo,United States,0.6833
109,@iamtomnash You're correct @iamtomnash Tesla doesn't have a demand problem the issue I see is Tesla's are still con… https://t.co/ZSZ22DFNdP,2022-12-07 23:59:45+00:00,1600641245092741125,,1589046278243098624,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3875}",,,0.3875
110,"RT @MelaynaLokosky: I mean, I LOVE to see it! 
Theranos CEO Elizabeth Holmes sentenced to 11 years in federal prison
COO Sunny Balwani gets…",2022-12-07 23:59:45+00:00,1600641243213545472,USA,16300302,"{'neg': 0.145, 'neu': 0.592, 'pos': 0.264, 'compound': 0.6833}",USA,United States,0.6833
111,"RT @barcahoyyt: Han hackeado nuestro canal, denuncien por favor. Están en directo

TESLA LIVE 

Ayúdanos por favor🙏",2022-12-07 23:59:44+00:00,1600641237887123456,"Zaragoza, España",859879374795001856,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",Zaragoza España,España,0.4019
112,"RT @UUUPPP11: เช้านี้ตื่นมาเจอการเปิดราคา #Tesla model 3 ในไทย ราคาไม่โหดร้ายมาก ตกล้านปลายๆ ถึงสองล้านต้นๆ

ระหว่างทางขับรถไปสภา เจอ model…",2022-12-07 23:59:44+00:00,1600641237702279169,The Martial Arts World ,1019822450689781761,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",The Martial Arts World,United Kingdom,0.0
113,"https://t.co/0p5U3T8LTg

Tesla APIをみると面白い。入力にはJSONは使わずクエリストリングだし、コマンド系はRPCスタイルになっている。クエリ系はREST。内部は知らんけど、少なくとも外観的にはCQRSと同等の形式",2022-12-07 23:59:42+00:00,1600641230895190016,"Tokyo, Japan",12352982,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Tokyo Japan,日本,0.0
114,"@JoeBellofatto @weed_skeleton @matt_deplorable @nickpopemod @EricRWeinstein @bariweiss @mtaibbi @elonmusk anyway, t… https://t.co/FSTTSwWqmA",2022-12-07 23:59:41+00:00,1600641227694538752,,2164153002,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
115,RT @ProfBlacktruth: Elon Musk's fortune was given to him by the US government. Tesla and SpaceX are both the result of BILLIONS in federal…,2022-12-07 23:59:41+00:00,1600641227082588160,,1299506497236463616,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
116,@pinkmenacegrrl @CollinRugg Tesla is already in TX and things are going quite well.,2022-12-07 23:59:32+00:00,1600641189773967364,,1582405612918509568,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.6834}",,,0.6834
117,@_Jamison_Gaddy Shorting tesla,2022-12-07 23:59:30+00:00,1600641179942535168,,1445825908653400064,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
118,"RT @spin9: เปิดราคา Tesla อย่างเป็นทางการในไทย

Model 3
Standard — 1,759,000
Long Range — 1,999,000
Performance — 2,309,000

Model Y
Standa…",2022-12-07 23:59:28+00:00,1600641170644037632,,1028214637022470146,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
119,"RT @NowTui: ✅ กดรีทวิต  กดติดตาม หัวใจ ❤️
คอมเม้น  @LucaBet_123Plus

 อยากได้กดเลยงับ
       👇👇👇
https://t.co/LlHqhHCOiK

#เครดิตฟรี #เครดิ…",2022-12-07 23:59:27+00:00,1600641169272188928,,1583418504094437378,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
120,"RT @TeslaCharging: New Tesla Supercharger: Winston-Salem, NC (12 stalls) 
https://t.co/Xf4qmHqIif https://t.co/OdQptIGl3u",2022-12-07 23:59:22+00:00,1600641145356312578,Planet Earth,1311506622821400581,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Planet Earth,ประเทศไทย,0.0
121,RT @Tesla: Delivered our first Tesla Semis last week ✌️ https://t.co/4o2tlkDcyH,2022-12-07 23:59:20+00:00,1600641137554997259,,124584997,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
122,@RealDanODowd @Tesla @elonmusk https://t.co/DdoH9nbkX8,2022-12-07 23:59:17+00:00,1600641127119556610,"Maine, USA",246356155,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Maine USA,United States,0.0
123,RT @Tesla: https://t.co/sS3CExP48Q,2022-12-07 23:59:17+00:00,1600641125123239937,"Auckland, New Zealand",356515976,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Auckland New Zealand,New Zealand / Aotearoa,0.0
124,@elonmusk @charliekirk11 But I wouldn’t want to mow all the grass!! 😃. Except maybe if I had a Tesla mower? Maybe an idea @elonmusk,2022-12-07 23:59:17+00:00,1600641124720578561,"Ohio, USA",1281370947824607238,"{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.2579}",Ohio USA,United States,0.2579
125,Um sho he can find another woman ta buy Tesla's fo... Just leave her alone she not yo type anyway dat's  what she b… https://t.co/KkHLSAeKDm,2022-12-07 23:59:17+00:00,1600641124686757890,,769824243475292160,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.296}",,,-0.296
126,@ValueAnalyst1 Omar saying it's a great 😃🤣 time is like see real Dan o saying he loves Tesla 😂,2022-12-07 23:59:11+00:00,1600641099026014209,Nigeria,1317170265915351044,"{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.8834}",Nigeria,Nigeria,0.8834
127,"RT @SEGIngenieria: Tesla logra una autonomía de 800 km en sus camiones eléctricos. 

Esta cifra es el mínimo por el cual un camión eléctric…",2022-12-07 23:59:09+00:00,1600641093325856768,"Antofagasta, Chile",769552272535777281,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Antofagasta Chile,Chile,0.0
128,@ShibInfo Investment properties &amp; a Tesla. 🥰,2022-12-07 23:59:09+00:00,1600641092696899584,"Fort Lauderdale, FL",4572021879,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fort Lauderdale FL,United States,0.0
129,Serious question: does anyone with a Tesla know how to fucking drive,2022-12-07 23:59:07+00:00,1600641085566509057,"Washington, DC",1526972959646224385,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.0772}",Washington DC,United States,-0.0772
130,RT @eth_theh: @Tesla Congratulations,2022-12-07 23:59:07+00:00,1600641083238936576,,1600634517945225216,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.5994}",,,0.5994
131,"@Tesla Слава Ісусу Христу. Ні !  
Не по мені  ! 
Краса в чужом віконі",2022-12-07 23:59:06+00:00,1600641079895887876,Кіїв   пр. Правди  72.(УКРАЇНА,1599437134456307714,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Кіїв   пр Правди  72УКРАЇНА,,0.0
132,"RT @CarBarNFT: ⚡️ INTRODUCING: VIP CAR BAR PASS

REGISTRATION CLOSES: Dec. 9, 2022
MINT DATE: Dec. 11, 2022
MINT PRICE: Free

🎯 Join #Premi…",2022-12-07 23:59:06+00:00,1600641078402637825,"Metaverse, FL, USA",1442482528909086724,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.8602}",Metaverse FL USA,,0.8602
133,"RT @LucaBet_123Plus: ✅ กดรีทวิต  กดติดตาม หัวใจ ❤️
คอมเม้น  @LucaBet_123Plus

   อยากได้กดเลยงับ
       👇👇👇
https://t.co/qsjoYOekgu

#เครดิ…",2022-12-07 23:59:06+00:00,1600641078402564096,,1583418504094437378,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
134,"RT @UUUPPP11: เช้านี้ตื่นมาเจอการเปิดราคา #Tesla model 3 ในไทย ราคาไม่โหดร้ายมาก ตกล้านปลายๆ ถึงสองล้านต้นๆ

ระหว่างทางขับรถไปสภา เจอ model…",2022-12-07 23:59:06+00:00,1600641078197366784,,1028342366,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
135,Just  that way make  advertising 1  yer about  Doge  coin  about  Doge 1 mission about Tesla pay with Doge about al… https://t.co/VwqTcfE6Ne,2022-12-07 23:59:04+00:00,1600641072648327168,,1361719424588349440,"{'neg': 0.069, 'neu': 0.931, 'pos': 0.0, 'compound': -0.1027}",,,-0.1027
136,@TeslaBoomerMama @garyblack00 @farzyness @Tesla @elonmusk I would buy &amp; hold. And not worry much. I don’t see a sin… https://t.co/2l7TG4UBgp,2022-12-07 23:59:04+00:00,1600641072006402048,Planet- Mother Earth.,833485404590444544,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.3412}",Planet Mother Earth,,0.3412
137,"Despite the PR maneuvers, people familiar with the situation understand the root cause:

https://t.co/z82qSMmNyy",2022-12-07 23:59:04+00:00,1600641071180140546,,98250417,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
138,"RT @BriannaWu: Good morning!

One of Elno’s CRAZY LIES to pump the Tesla stock price was that there would be over 1,000,000 Tesla robots is…",2022-12-07 23:59:02+00:00,1600641063080775681,,369032276,"{'neg': 0.218, 'neu': 0.691, 'pos': 0.091, 'compound': -0.6197}",,,-0.6197
139,"RT @derJamesJackson: @WIRED Giga Berlin wanted to reach 5000 cars a week by end of 22, but was only making 2000, far behind schedule. 

Tes…",2022-12-07 23:59:02+00:00,1600641060774023169,"Newton, MA",1550645640060878848,"{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.0129}",Newton MA,United States,0.0129
140,"@squawksquare Momentum for tesla moving in wrong direction.  I don't think even Cybertruck can help, and who knows… https://t.co/hmUmldxGjG",2022-12-07 23:59:01+00:00,1600641059381547008,🇺🇸🇺🇸🇺🇸,305017078,"{'neg': 0.142, 'neu': 0.734, 'pos': 0.124, 'compound': -0.1027}",,,-0.1027
141,@CaliforniaLabor And @elonmusk just take twitter &amp; move to Texas where Tesla headquartered! Cheaper taxes and bette… https://t.co/Ce7ICVx0OI,2022-12-07 23:59:01+00:00,1600641057787707395,,1574436407715700737,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
142,RT @pizad_sura: จากที่ซื้อ Tesla จาก Grey เกือบ 3 ล้าน พอ Tesla Official มาขายเอง 1.8-1.9 ล้าน ก็ประหยัดไป 1 ล้านกว่าบาท แต่ถ้าเราไม่ซื้อ…,2022-12-07 23:59:01+00:00,1600641056696979457,"Chiang Mai, Thailand",879532946750701569,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.0516}",Chiang Mai Thailand,ประเทศไทย,0.0516
143,@Tesla How long until the Semi gets some new friends in the Commercial segment? https://t.co/RPH0Kv52qx,2022-12-07 23:59:00+00:00,1600641055397117954,,3895166714,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",,,0.4767
144,"@JT16832513 the YouTubes on Tesla need more debate. Wanna do a point counter point discussion on YouTube together? If so, DM me.",2022-12-07 23:58:58+00:00,1600641046009901056,"San Francisco, CA",1465069969859772419,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",San Francisco CA,United States,0.0
145,RT @ta_nhocnaw: Tesla เปิดตัวในไทยแล้ว hype กันมาก อยากให้ดูคลิปนี้ก่อน 555,2022-12-07 23:58:57+00:00,1600641039957889024,,1238485934,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
